Entity Name,Plant State,Technology,Nameplate Capacity (MW),County,Sector,Operating Year
Wolverine Power Supply Coop,MI,Natural Gas Fired Combustion Turbine,85.0,Wayne,Electric Utility,2002.0
City of Granite Falls - (MN),MN,Petroleum Liquids,2.0,Yellow Medicine,Electric Utility,2003.0
City of Granite Falls - (MN),MN,Petroleum Liquids,2.0,Yellow Medicine,Electric Utility,2003.0
City of Granite Falls - (MN),MN,Petroleum Liquids,2.0,Yellow Medicine,Electric Utility,2003.0
Redwood Falls Public Util Comm,MN,Petroleum Liquids,2.2,Redwood,Electric Utility,2003.0
Redwood Falls Public Util Comm,MN,Petroleum Liquids,2.2,Redwood,Electric Utility,2003.0
Redwood Falls Public Util Comm,MN,Petroleum Liquids,2.2,Redwood,Electric Utility,2003.0
Michigan Public Power Agency,MI,Natural Gas Fired Combustion Turbine,60.5,Kalkaska,Electric Utility,2002.0
City of Burbank Water and Power,CA,Natural Gas Fired Combustion Turbine,60.5,Los Angeles,Electric Utility,2002.0
City of Altamont - (IL),IL,Petroleum Liquids,1.8,Effingham,Electric Utility,2002.0
City of Altamont - (IL),IL,Petroleum Liquids,1.8,Effingham,Electric Utility,2002.0
City of Altamont - (IL),IL,Petroleum Liquids,1.8,Effingham,Electric Utility,2002.0
City of Altamont - (IL),IL,Petroleum Liquids,1.8,Effingham,Electric Utility,2006.0
City of Lakeland - (FL),FL,Petroleum Liquids,2.5,Polk,Electric Utility,2001.0
City of Lakeland - (FL),FL,Petroleum Liquids,2.5,Polk,Electric Utility,2001.0
City of Lakeland - (FL),FL,Petroleum Liquids,2.5,Polk,Electric Utility,2001.0
City of Lakeland - (FL),FL,Petroleum Liquids,2.5,Polk,Electric Utility,2001.0
City of Lakeland - (FL),FL,Petroleum Liquids,2.5,Polk,Electric Utility,2001.0
City of Lakeland - (FL),FL,Petroleum Liquids,2.5,Polk,Electric Utility,2001.0
City of Lakeland - (FL),FL,Petroleum Liquids,2.5,Polk,Electric Utility,2001.0
City of Lakeland - (FL),FL,Petroleum Liquids,2.5,Polk,Electric Utility,2001.0
City of Lakeland - (FL),FL,Petroleum Liquids,2.5,Polk,Electric Utility,2001.0
City of Lakeland - (FL),FL,Petroleum Liquids,2.5,Polk,Electric Utility,2001.0
City of Lakeland - (FL),FL,Petroleum Liquids,2.5,Polk,Electric Utility,2001.0
City of Lakeland - (FL),FL,Petroleum Liquids,2.5,Polk,Electric Utility,2001.0
City of Lakeland - (FL),FL,Petroleum Liquids,2.5,Polk,Electric Utility,2001.0
City of Lakeland - (FL),FL,Petroleum Liquids,2.5,Polk,Electric Utility,2001.0
City of Lakeland - (FL),FL,Petroleum Liquids,2.5,Polk,Electric Utility,2001.0
City of Lakeland - (FL),FL,Petroleum Liquids,2.5,Polk,Electric Utility,2001.0
City of Lakeland - (FL),FL,Petroleum Liquids,2.5,Polk,Electric Utility,2001.0
City of Lakeland - (FL),FL,Petroleum Liquids,2.5,Polk,Electric Utility,2001.0
City of Lakeland - (FL),FL,Petroleum Liquids,2.5,Polk,Electric Utility,2001.0
City of Lakeland - (FL),FL,Petroleum Liquids,2.5,Polk,Electric Utility,2001.0
Bear Swamp Power Company LLC,MA,Conventional Hydroelectric,11.2,Berkshire,IPP Non-CHP,1974.0
Bear Swamp Power Company LLC,MA,Hydroelectric Pumped Storage,333.0,Berkshire,IPP Non-CHP,1974.0
Bear Swamp Power Company LLC,MA,Hydroelectric Pumped Storage,333.0,Berkshire,IPP Non-CHP,1974.0
CCI Roseton LLC,NY,Natural Gas Steam Turbine,621.0,Orange,IPP Non-CHP,1974.0
CCI Roseton LLC,NY,Natural Gas Steam Turbine,621.0,Orange,IPP Non-CHP,1974.0
National Grid Generation LLC,NY,Petroleum Liquids,56.7,Suffolk,Electric Utility,1974.0
National Grid Generation LLC,NY,Petroleum Liquids,56.7,Suffolk,Electric Utility,1975.0
National Grid Generation LLC,NY,Petroleum Liquids,56.7,Suffolk,Electric Utility,1974.0
National Grid Generation LLC,NY,Petroleum Liquids,56.7,Suffolk,Electric Utility,1974.0
National Grid Generation LLC,NY,Petroleum Liquids,56.7,Suffolk,Electric Utility,1974.0
National Grid Generation LLC,NY,Petroleum Liquids,56.7,Suffolk,Electric Utility,1974.0
National Grid Generation LLC,NY,Petroleum Liquids,56.7,Suffolk,Electric Utility,1975.0
National Grid Generation LLC,NY,Petroleum Liquids,56.7,Suffolk,Electric Utility,1975.0
National Grid Generation LLC,NY,Petroleum Liquids,56.7,Suffolk,Electric Utility,1975.0
National Grid Generation LLC,NY,Petroleum Liquids,56.7,Suffolk,Electric Utility,1975.0
City of Springfield - (IL),IL,Petroleum Liquids,26.6,Sangamon,Electric Utility,1973.0
Northern States Power Co - Minnesota,MN,Petroleum Liquids,56.7,Scott,Electric Utility,1974.0
Northern States Power Co - Minnesota,MN,Petroleum Liquids,56.7,Scott,Electric Utility,1974.0
Northern States Power Co - Minnesota,MN,Petroleum Liquids,56.7,Scott,Electric Utility,1974.0
Northern States Power Co - Minnesota,MN,Petroleum Liquids,56.7,Scott,Electric Utility,1974.0
Northern States Power Co - Minnesota,MN,Natural Gas Fired Combustion Turbine,166.3,Scott,Electric Utility,2005.0
Northern States Power Co - Minnesota,MN,Natural Gas Fired Combustion Turbine,166.3,Scott,Electric Utility,2005.0
"Duke Energy Carolinas, LLC",NC,Natural Gas Steam Turbine,1245.6,Stokes,Electric Utility,1974.0
"Duke Energy Carolinas, LLC",NC,Natural Gas Steam Turbine,1245.6,Stokes,Electric Utility,1975.0
"Duke Energy Florida, LLC",FL,Natural Gas Steam Turbine,556.2,Pasco,Electric Utility,1974.0
"Duke Energy Florida, LLC",FL,Natural Gas Steam Turbine,556.2,Pasco,Electric Utility,1978.0
"Duke Energy Florida, LLC",FL,Petroleum Liquids,56.7,Osceola,Electric Utility,1974.0
"Duke Energy Florida, LLC",FL,Natural Gas Fired Combustion Turbine,103.5,Osceola,Electric Utility,1993.0
"Duke Energy Florida, LLC",FL,Petroleum Liquids,148.5,Osceola,Electric Utility,1997.0
"Duke Energy Florida, LLC",FL,Natural Gas Fired Combustion Turbine,98.2,Osceola,Electric Utility,2000.0
"Duke Energy Florida, LLC",FL,Natural Gas Fired Combustion Turbine,98.2,Osceola,Electric Utility,2000.0
"Duke Energy Florida, LLC",FL,Natural Gas Fired Combustion Turbine,98.2,Osceola,Electric Utility,2000.0
"Duke Energy Florida, LLC",FL,Petroleum Liquids,56.7,Osceola,Electric Utility,1974.0
"Duke Energy Florida, LLC",FL,Petroleum Liquids,56.7,Osceola,Electric Utility,1974.0
"Duke Energy Florida, LLC",FL,Petroleum Liquids,56.7,Osceola,Electric Utility,1974.0
"Duke Energy Florida, LLC",FL,Petroleum Liquids,56.7,Osceola,Electric Utility,1974.0
"Duke Energy Florida, LLC",FL,Petroleum Liquids,56.7,Osceola,Electric Utility,1974.0
"Duke Energy Florida, LLC",FL,Natural Gas Fired Combustion Turbine,103.5,Osceola,Electric Utility,1993.0
"Duke Energy Florida, LLC",FL,Natural Gas Fired Combustion Turbine,103.5,Osceola,Electric Utility,1993.0
"Duke Energy Florida, LLC",FL,Natural Gas Fired Combustion Turbine,103.5,Osceola,Electric Utility,1993.0
New York Power Authority,NY,Natural Gas Fired Combustion Turbine,47.0,Richmond,Electric Utility,2001.0
Luminant Generation Company LLC,TX,Batteries,269.1,Hood,IPP Non-CHP,2022.0
Luminant Generation Company LLC,TX,Natural Gas Fired Combustion Turbine,89.4,Hood,IPP Non-CHP,1990.0
Luminant Generation Company LLC,TX,Natural Gas Fired Combustion Turbine,89.4,Hood,IPP Non-CHP,1990.0
Luminant Generation Company LLC,TX,Natural Gas Fired Combustion Turbine,89.4,Hood,IPP Non-CHP,1990.0
Luminant Generation Company LLC,TX,Natural Gas Fired Combustion Turbine,89.4,Hood,IPP Non-CHP,1990.0
"Ellwood Power, LLC",CA,Natural Gas Fired Combustion Turbine,58.0,Santa Barbara,IPP Non-CHP,1974.0
City of Halstad - (MN),MN,Petroleum Liquids,2.0,Norman,Electric Utility,2007.0
City of Halstad - (MN),MN,Petroleum Liquids,2.0,Norman,Electric Utility,2007.0
U S Power Generating Company LLC,NY,Natural Gas Fired Combustion Turbine,15.0,Queens,IPP Non-CHP,1967.0
U S Power Generating Company LLC,NY,Natural Gas Steam Turbine,180.0,Queens,IPP Non-CHP,1954.0
U S Power Generating Company LLC,NY,Natural Gas Steam Turbine,376.0,Queens,IPP Non-CHP,1958.0
U S Power Generating Company LLC,NY,Natural Gas Steam Turbine,387.0,Queens,IPP Non-CHP,1961.0
U S Power Generating Company LLC,NY,Natural Gas Steam Turbine,387.0,Queens,IPP Non-CHP,1962.0
Town of Hudson - (MA),MA,Natural Gas Internal Combustion Engine,2.2,Middlesex,Electric Utility,1962.0
Town of Hudson - (MA),MA,Natural Gas Internal Combustion Engine,2.2,Middlesex,Electric Utility,1962.0
Town of Hudson - (MA),MA,Natural Gas Internal Combustion Engine,5.6,Middlesex,Electric Utility,1972.0
Town of Hudson - (MA),MA,Petroleum Liquids,3.3,Middlesex,Electric Utility,1951.0
Town of Hudson - (MA),MA,Natural Gas Internal Combustion Engine,4.0,Middlesex,Electric Utility,1956.0
City of Holyoke Gas and Electric Dept.,MA,Conventional Hydroelectric,0.8,Hampden,Electric Utility,1893.0
City of Holyoke Gas and Electric Dept.,MA,Conventional Hydroelectric,0.8,Hampden,Electric Utility,1938.0
City of Holyoke Gas and Electric Dept.,MA,Conventional Hydroelectric,0.4,Hampden,Electric Utility,1939.0
City of Holyoke Gas and Electric Dept.,MA,Conventional Hydroelectric,0.6,Hampden,Electric Utility,1907.0
Mosaic Fertilizer LLC,FL,All Other,7.5,Polk,Industrial CHP,1978.0
Mosaic Fertilizer LLC,FL,All Other,38.0,Polk,Industrial CHP,1992.0
International Turbine Res Inc,CA,Onshore Wind Turbine,17.4,Merced,IPP Non-CHP,1988.0
Baptist Memorial Hospital,FL,Natural Gas Fired Combustion Turbine,2.5,Duval,Commercial CHP,1983.0
Baptist Memorial Hospital,FL,Natural Gas Fired Combustion Turbine,3.0,Duval,Commercial CHP,1986.0
Baptist Memorial Hospital,FL,Natural Gas Fired Combustion Turbine,3.5,Duval,Commercial CHP,1993.0
Covanta Energy Co,MN,Municipal Solid Waste,39.5,Hennepin,IPP Non-CHP,1989.0
WestRock-West Point Mill,VA,Wood/Wood Waste Biomass,5.0,King William,Industrial CHP,1954.0
WestRock-West Point Mill,VA,Wood/Wood Waste Biomass,10.0,King William,Industrial CHP,1960.0
WestRock-West Point Mill,VA,Wood/Wood Waste Biomass,25.0,King William,Industrial CHP,1968.0
WestRock-West Point Mill,VA,Wood/Wood Waste Biomass,15.0,King William,Industrial CHP,1977.0
WestRock-West Point Mill,VA,Wood/Wood Waste Biomass,46.0,King William,Industrial CHP,1985.0
Cutrale Citrus Juices USA Inc,FL,Natural Gas Fired Combustion Turbine,4.1,Lake,Industrial Non-CHP,2016.0
"RED-Rochester, LLC",NY,Natural Gas Steam Turbine,15.0,Monroe,Industrial CHP,1968.0
"RED-Rochester, LLC",NY,Natural Gas Steam Turbine,25.6,Monroe,Industrial CHP,1964.0
"RED-Rochester, LLC",NY,Natural Gas Steam Turbine,25.6,Monroe,Industrial CHP,1967.0
"RED-Rochester, LLC",NY,Natural Gas Steam Turbine,25.6,Monroe,Industrial CHP,1969.0
"RED-Rochester, LLC",NY,Natural Gas Steam Turbine,25.6,Monroe,Industrial CHP,1987.0
"RED-Rochester, LLC",NY,Natural Gas Fired Combustion Turbine,42.0,Monroe,Industrial CHP,2025.0
"RED-Rochester, LLC",NY,Natural Gas Steam Turbine,3.0,Monroe,Industrial CHP,2015.0
"RED-Rochester, LLC",NY,Conventional Hydroelectric,0.4,Monroe,Industrial CHP,1957.0
Encina Joint Powers Authority,CA,Other Waste Biomass,0.8,San Diego,Commercial Non-CHP,2008.0
Encina Joint Powers Authority,CA,Other Waste Biomass,0.8,San Diego,Commercial Non-CHP,2008.0
Encina Joint Powers Authority,CA,Other Waste Biomass,0.8,San Diego,Commercial Non-CHP,2009.0
Encina Joint Powers Authority,CA,Other Waste Biomass,0.8,San Diego,Commercial Non-CHP,2009.0
General Electric Aircraft Engines,MA,Solar Photovoltaic,1.5,Essex,Industrial Non-CHP,2017.0
Calpine Gilroy Cogen LP,CA,Natural Gas Fired Combined Cycle,90.0,Santa Clara,IPP CHP,1987.0
Calpine Gilroy Cogen LP,CA,Natural Gas Fired Combined Cycle,40.0,Santa Clara,IPP CHP,1987.0
Kaweah Delta Hospital,CA,Natural Gas Fired Combustion Turbine,3.5,Tulare,Commercial Non-CHP,2008.0
DG Fairhaven Power LLC,CA,Wood/Wood Waste Biomass,18.8,Humboldt,IPP Non-CHP,1986.0
Orion Engineered Carbons,TX,Other Gases,20.0,Hutchinson,Industrial Non-CHP,1982.0
Los Angeles County Sanitation,CA,Other Waste Biomass,9.9,Los Angeles,Commercial CHP,2003.0
Los Angeles County Sanitation,CA,Other Waste Biomass,9.9,Los Angeles,Commercial CHP,2001.0
Los Angeles County Sanitation,CA,Other Waste Biomass,9.9,Los Angeles,Commercial CHP,1986.0
Los Angeles County Sanitation,CA,Other Waste Biomass,8.7,Los Angeles,Commercial CHP,1986.0
Sharp Grossmont Hospital,CA,Natural Gas Fired Combustion Turbine,4.5,San Diego,Commercial CHP,2016.0
Hampshire Paper Co Inc,NY,Conventional Hydroelectric,3.4,St Lawrence,IPP Non-CHP,1987.0
Ampersand Hollow Dam Hydro LLC,NY,Conventional Hydroelectric,0.5,St Lawrence,IPP Non-CHP,1987.0
Ampersand Hollow Dam Hydro LLC,NY,Conventional Hydroelectric,0.5,St Lawrence,IPP Non-CHP,1987.0
Humboldt Bay Mun Water Dist,CA,Conventional Hydroelectric,1.0,Trinity,Commercial Non-CHP,1983.0
Humboldt Bay Mun Water Dist,CA,Conventional Hydroelectric,1.0,Trinity,Commercial Non-CHP,1983.0
Isabella Partners,CA,Conventional Hydroelectric,5.9,Kern,IPP Non-CHP,1990.0
Isabella Partners,CA,Conventional Hydroelectric,5.9,Kern,IPP Non-CHP,1990.0
Sierra Pacific Industries,CA,Wood/Wood Waste Biomass,19.2,Placer,Industrial CHP,2004.0
INEOS USA LLC,TX,Natural Gas Fired Combustion Turbine,41.0,Brazoria,Industrial CHP,1985.0
INEOS USA LLC,TX,Natural Gas Fired Combustion Turbine,50.0,Brazoria,Industrial CHP,2020.0
INEOS USA LLC,TX,Natural Gas Fired Combustion Turbine,50.0,Brazoria,Industrial CHP,2020.0
Appomattox River Associates LP,VA,Conventional Hydroelectric,2.9,Chesterfield,IPP Non-CHP,1993.0
"Wellhead Services, Inc",CA,Batteries,16.0,Fresno,IPP CHP,2023.0
"Wellhead Services, Inc",CA,Natural Gas Fired Combustion Turbine,18.6,Fresno,IPP CHP,2001.0
"Wellhead Services, Inc",CA,Natural Gas Fired Combustion Turbine,52.2,Fresno,IPP CHP,2004.0
Desert Water Agency,CA,Conventional Hydroelectric,1.3,Riverside,IPP Non-CHP,1986.0
Seadrift Coke L P,TX,Petroleum Coke,7.6,Calhoun,Industrial CHP,1983.0
Carson Cogeneration Co,CA,Natural Gas Fired Combined Cycle,45.3,Los Angeles,IPP Non-CHP,1989.0
Carson Cogeneration Co,CA,Natural Gas Fired Combined Cycle,10.5,Los Angeles,IPP Non-CHP,1990.0
DTE San Diego COGEN Inc.,CA,Petroleum Liquids,2.0,San Diego,Commercial CHP,2000.0
DTE San Diego COGEN Inc.,CA,Natural Gas Fired Combustion Turbine,4.8,San Diego,Commercial CHP,2004.0
DTE San Diego COGEN Inc.,CA,Petroleum Liquids,1.5,San Diego,Commercial CHP,2010.0
DTE San Diego COGEN Inc.,CA,Petroleum Liquids,1.5,San Diego,Commercial CHP,2010.0
DTE San Diego COGEN Inc.,CA,Petroleum Liquids,1.5,San Diego,Commercial CHP,2010.0
Massachusetts Bay Trans Auth,MA,Petroleum Liquids,69.0,Suffolk,IPP Non-CHP,1979.0
Metropolitan Sewerage District,NC,Conventional Hydroelectric,0.8,Buncombe,Commercial Non-CHP,1988.0
Metropolitan Sewerage District,NC,Conventional Hydroelectric,0.8,Buncombe,Commercial Non-CHP,1988.0
Metropolitan Sewerage District,NC,Conventional Hydroelectric,0.8,Buncombe,Commercial Non-CHP,1988.0
"Silicon Hills Campus, LLC",TX,Natural Gas Internal Combustion Engine,6.0,Travis,Commercial CHP,1988.0
"Silicon Hills Campus, LLC",TX,Natural Gas Internal Combustion Engine,6.0,Travis,Commercial CHP,1988.0
"Silicon Hills Campus, LLC",TX,Natural Gas Steam Turbine,2.3,Travis,Commercial CHP,1988.0
Cutrale Citrus Juices USA Inc,FL,Natural Gas Fired Combustion Turbine,4.1,Polk,Industrial Non-CHP,2015.0
Cutrale Citrus Juices USA Inc,FL,Natural Gas Fired Combustion Turbine,4.1,Polk,Industrial Non-CHP,2015.0
Fortistar Castleton Power,NY,Natural Gas Fired Combined Cycle,47.0,Rensselaer,IPP Non-CHP,1992.0
Fortistar Castleton Power,NY,Natural Gas Fired Combined Cycle,25.0,Rensselaer,IPP Non-CHP,1992.0
CalWind Resources Inc,CA,Onshore Wind Turbine,8.7,Kern,IPP Non-CHP,1984.0
EONY Generation Limited,NY,Conventional Hydroelectric,12.6,Lewis,IPP Non-CHP,1987.0
EONY Generation Limited,NY,Conventional Hydroelectric,3.6,Jefferson,IPP Non-CHP,1986.0
"WestRock, Fernandina Beach",FL,Wood/Wood Waste Biomass,37.4,Nassau,Industrial CHP,1988.0
"WestRock, Fernandina Beach",FL,Wood/Wood Waste Biomass,59.5,Nassau,Industrial CHP,1982.0
Mosaic Company,FL,All Other,37.8,Hillsborough,Industrial CHP,1988.0
Mosaic Company,FL,All Other,34.6,Hillsborough,Industrial CHP,1999.0
Loma Linda University,CA,Natural Gas Fired Combustion Turbine,5.2,San Bernardino,Commercial CHP,1989.0
Loma Linda University,CA,Natural Gas Fired Combustion Turbine,5.2,San Bernardino,Commercial CHP,1989.0
Loma Linda University,CA,Petroleum Liquids,1.7,San Bernardino,Commercial CHP,1986.0
Loma Linda University,CA,Petroleum Liquids,1.0,San Bernardino,Commercial CHP,2018.0
Billerud Escanaba LLC,MI,Wood/Wood Waste Biomass,38.6,Delta,Industrial CHP,1969.0
Billerud Escanaba LLC,MI,Wood/Wood Waste Biomass,29.8,Delta,Industrial CHP,1972.0
Billerud Escanaba LLC,MI,Wood/Wood Waste Biomass,54.0,Delta,Industrial CHP,1982.0
Chevron USA Inc-El Segundo,CA,Natural Gas Fired Combined Cycle,42.4,Los Angeles,Industrial CHP,1987.0
Chevron USA Inc-El Segundo,CA,Natural Gas Fired Combined Cycle,42.4,Los Angeles,Industrial CHP,1987.0
Chevron USA Inc-El Segundo,CA,Natural Gas Fired Combined Cycle,40.3,Los Angeles,Industrial CHP,1996.0
Chevron USA Inc-El Segundo,CA,Natural Gas Fired Combined Cycle,9.1,Los Angeles,Industrial CHP,1996.0
Chevron USA Inc-El Segundo,CA,Natural Gas Fired Combined Cycle,40.7,Los Angeles,Industrial CHP,2013.0
Chevron USA Inc-El Segundo,CA,Natural Gas Fired Combined Cycle,5.2,Los Angeles,Industrial CHP,2013.0
"Central Rivers Power US, LLC",NY,Conventional Hydroelectric,3.2,Clinton,IPP Non-CHP,1990.0
"Central Rivers Power US, LLC",NY,Conventional Hydroelectric,3.2,Clinton,IPP Non-CHP,1990.0
"Central Rivers Power US, LLC",NY,Conventional Hydroelectric,0.3,Clinton,IPP Non-CHP,1990.0
Boralex Hydro Operations Inc,NY,Conventional Hydroelectric,2.9,Warren,IPP Non-CHP,1988.0
Boralex Hydro Operations Inc,NY,Conventional Hydroelectric,1.1,Washington,IPP Non-CHP,1989.0
Boralex Hydro Operations Inc,NY,Conventional Hydroelectric,1.1,Washington,IPP Non-CHP,1989.0
Boralex Hydro Operations Inc,NY,Conventional Hydroelectric,3.0,St Lawrence,IPP Non-CHP,1990.0
Boralex Hydro Operations Inc,NY,Conventional Hydroelectric,5.7,Saratoga,IPP Non-CHP,1990.0
Boralex Hydro Operations Inc,NY,Conventional Hydroelectric,5.7,Saratoga,IPP Non-CHP,1990.0
Lower Tule River Irrgtn Dist,CA,Conventional Hydroelectric,1.4,Tulare,IPP Non-CHP,1989.0
EONY Generation Limited,NY,Conventional Hydroelectric,1.8,Lewis,IPP Non-CHP,1985.0
EONY Generation Limited,NY,Conventional Hydroelectric,5.0,Herkimer,IPP Non-CHP,1985.0
Ticona Polymers Inc,TX,Natural Gas Fired Combustion Turbine,44.2,Nueces,Industrial CHP,1989.0
EIF Haypress LLC,CA,Conventional Hydroelectric,5.0,Sierra,IPP Non-CHP,1989.0
EIF Haypress LLC,CA,Conventional Hydroelectric,5.0,Sierra,IPP Non-CHP,1988.0
Haw River Hydro Co,NC,Conventional Hydroelectric,1.0,Alamance,IPP Non-CHP,1981.0
Haw River Hydro Co,NC,Conventional Hydroelectric,0.5,Alamance,IPP Non-CHP,1982.0
Enterprise Products Optg LP,TX,Natural Gas Fired Combustion Turbine,3.4,Chambers,Industrial CHP,1991.0
Enterprise Products Optg LP,TX,Natural Gas Fired Combustion Turbine,3.4,Chambers,Industrial CHP,1991.0
Enterprise Products Optg LP,TX,Natural Gas Fired Combustion Turbine,3.4,Chambers,Industrial CHP,1991.0
Enterprise Products Optg LP,TX,Natural Gas Fired Combustion Turbine,3.5,Chambers,Industrial CHP,1996.0
Enterprise Products Optg LP,TX,Natural Gas Fired Combustion Turbine,3.5,Chambers,Industrial CHP,1996.0
Enterprise Products Optg LP,TX,Natural Gas Fired Combustion Turbine,3.5,Chambers,Industrial CHP,1996.0
